"id","depo_org_id","drug_id","quantity","tarif","ppn","sub_total","tanggal"
10950,170,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-24"
10951,415,DRx0014697,2,2585.0,0.0,5170.0,"2024-02-01"
10952,415,DRx0014697,2,2585.0,0.0,5170.0,"2024-02-01"
10953,1,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-11"
10954,415,DRx0014992,21,466.0,0.0,9786.0,"2024-02-02"
10955,170,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-22"
10956,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-14"
10957,415,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-12"
10958,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-21"
10959,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-22"
10960,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-13"
10961,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-16"
10962,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-15"
10963,170,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-19"
10964,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-20"
10965,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-23"
10966,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-17"
10967,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-24"
10968,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-19"
10969,70,DRx0014697,1,2585.0,51.0,2585.0,"2024-01-18"
10970,109,DRx0014992,15,517.0,0.0,7758.0,"2024-02-19"
10971,119,DRx0014697,1,2068.0,51.0,2068.0,"2024-02-29"
10972,109,DRx0014992,10,517.0,0.0,5172.0,"2024-02-29"
10973,218,DRx0014697,1,2585.0,0.0,2585.0,"2024-03-15"
10974,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-23"
10975,1,DRx0014697,2,2068.0,0.0,4136.0,"2024-04-22"
10976,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-23"
10977,1,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-15"
10978,70,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-29"
10979,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-11"
10980,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-12"
10981,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-13"
10982,70,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-16"
10983,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-15"
10984,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-14"
10985,170,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-15"
10986,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-20"
10987,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-20"
10988,70,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-18"
10989,70,DRx0014992,3,466.0,0.0,1398.0,"2024-01-12"
10990,70,DRx0014992,5,466.0,0.0,2330.0,"2024-01-11"
10991,70,DRx0014992,8,466.0,0.0,3728.0,"2024-01-13"
10992,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-11"
10993,1,DRx0014992,1,466.0,51.0,466.0,"2024-01-11"
10994,109,DRx0014992,15,517.0,51.0,7758.0,"2024-01-11"
10995,109,DRx0014992,15,517.0,0.0,7758.0,"2024-01-18"
10996,70,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-19"
10997,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-18"
10998,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-11"
10999,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-12"
11000,1,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-11"
11001,218,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-16"
11002,1,DRx0014697,2,2585.0,0.0,5170.0,"2024-02-28"
11003,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-12"
11004,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-11"
11005,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-13"
11006,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-12"
11007,1,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-11"
11008,218,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-12"
11009,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-12"
11010,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-13"
11011,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-12"
11012,218,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-12"
11013,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-12"
11014,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-12"
11015,218,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-15"
11016,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-15"
11017,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-16"
11018,70,DRx0014697,1,2585.0,51.0,2585.0,"2024-01-12"
11019,109,DRx0014992,20,517.0,0.0,10345.0,"2024-01-22"
11020,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-13"
11021,415,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-12"
11022,1,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-17"
11023,415,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-18"
11024,70,DRx0014697,6,2585.0,0.0,15510.0,"2024-02-15"
11025,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-18"
11026,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-21"
11027,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-20"
11028,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-22"
11029,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-23"
11030,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-25"
11031,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-28"
11032,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-01"
11033,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-24"
11034,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-26"
11035,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-27"
11036,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-29"
11037,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-02"
11038,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-30"
11039,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-31"
11040,218,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-19"
11041,1,DRx0014992,10,466.0,0.0,4660.0,"2024-01-12"
11042,1,DRx0014992,1,466.0,0.0,466.0,"2024-01-12"
11043,70,DRx0014992,3,466.0,0.0,1398.0,"2024-01-12"
11044,70,DRx0014992,2,466.0,0.0,932.0,"2024-01-13"
11045,70,DRx0014992,2,466.0,51.0,932.0,"2024-01-14"
11046,109,DRx0014992,10,517.0,0.0,5172.0,"2024-01-22"
11047,415,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-13"
11048,1,DRx0014992,1,373.0,0.0,373.0,"2024-03-28"
11049,70,DRx0014992,5,373.0,0.0,1865.0,"2024-03-31"
11050,415,DRx0014992,7,373.0,0.0,2611.0,"2024-03-28"
11051,415,DRx0014992,3,373.0,0.0,1119.0,"2024-03-28"
11052,70,DRx0014992,2,373.0,0.0,746.0,"2024-03-31"
11053,70,DRx0014992,10,373.0,0.0,3730.0,"2024-03-31"
11054,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-18"
11055,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-19"
11056,1,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-12"
11057,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-12"
11058,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-13"
11059,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-12"
11060,415,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-25"
11061,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-25"
11062,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-25"
11063,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-25"
11064,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-16"
11065,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-16"
11066,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-17"
11067,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-15"
11068,218,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-13"
11069,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-18"
11070,218,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-16"
11071,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-20"
11072,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-20"
11073,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-21"
11074,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-22"
11075,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-13"
11076,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-13"
11077,1,DRx0014992,1,466.0,0.0,466.0,"2024-01-13"
11078,70,DRx0014992,1,466.0,0.0,466.0,"2024-01-14"
11079,70,DRx0014992,3,466.0,0.0,1398.0,"2024-01-13"
11080,70,DRx0014992,3,466.0,0.0,1398.0,"2024-01-14"
11081,1,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-15"
11082,1,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-17"
11083,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-20"
11084,70,DRx0014992,3,466.0,0.0,1398.0,"2024-01-15"
11085,70,DRx0014992,3,466.0,0.0,1398.0,"2024-01-16"
11086,70,DRx0014992,3,466.0,0.0,1398.0,"2024-01-17"
11087,70,DRx0014992,3,466.0,0.0,1398.0,"2024-01-19"
11088,70,DRx0014992,3,466.0,0.0,1398.0,"2024-01-18"
11089,70,DRx0014992,3,466.0,0.0,1398.0,"2024-01-21"
11090,70,DRx0014992,3,466.0,0.0,1398.0,"2024-01-20"
11091,70,DRx0014992,2,466.0,0.0,932.0,"2024-01-24"
11092,70,DRx0014992,3,466.0,0.0,1398.0,"2024-01-23"
11093,70,DRx0014992,3,466.0,0.0,1398.0,"2024-01-22"
11094,70,DRx0014992,1,466.0,0.0,466.0,"2024-01-19"
11095,109,DRx0014992,14,517.0,0.0,7238.0,"2024-01-22"
11096,1,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-13"
11097,1,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-13"
11098,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-14"
11099,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-13"
11100,415,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-14"
11101,218,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-14"
11102,1,DRx0014992,10,466.0,0.0,4660.0,"2024-01-14"
11103,415,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-15"
11104,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-15"
11105,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-17"
11106,1,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-18"
11107,70,DRx0014697,1,2585.0,51.0,2585.0,"2024-01-15"
11108,109,DRx0014992,14,517.0,51.0,7241.0,"2024-01-17"
11109,109,DRx0014992,10,517.0,0.0,5172.0,"2024-01-24"
11110,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-15"
11111,1,DRx0014697,2,2585.0,0.0,5170.0,"2024-02-04"
11112,1,DRx0014697,2,2068.0,0.0,4136.0,"2024-03-20"
11113,218,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-01"
11114,1,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-15"
11115,415,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-16"
11116,70,DRx0014697,2,2585.0,0.0,5170.0,"2024-02-28"
11117,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-15"
11118,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-16"
11119,70,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-19"
11120,70,DRx0014697,1,2585.0,51.0,2585.0,"2024-01-20"
11121,109,DRx0014992,20,517.0,51.0,10345.0,"2024-01-15"
11122,109,DRx0014992,20,517.0,51.0,10345.0,"2024-01-22"
11123,109,DRx0014992,20,517.0,0.0,10345.0,"2024-01-29"
11124,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-20"
11125,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-21"
11126,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-20"
11127,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-20"
11128,1,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-18"
11129,415,DRx0014697,2,2585.0,0.0,5170.0,"2024-02-12"
11130,415,DRx0014992,4,373.0,0.0,1492.0,"2024-04-19"
11131,415,DRx0014992,3,373.0,0.0,1119.0,"2024-04-19"
11132,415,DRx0014992,2,373.0,0.0,746.0,"2024-04-20"
11133,70,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-23"
11134,70,DRx0014992,3,466.0,0.0,1398.0,"2024-01-30"
11135,70,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-23"
11136,70,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-31"
11137,70,DRx0014992,1,466.0,0.0,466.0,"2024-02-07"
11138,70,DRx0014992,2,466.0,0.0,932.0,"2024-02-02"
11139,70,DRx0014992,2,466.0,0.0,932.0,"2024-02-03"
11140,70,DRx0014992,2,466.0,0.0,932.0,"2024-02-04"
11141,70,DRx0014992,2,466.0,0.0,932.0,"2024-01-31"
11142,70,DRx0014992,2,466.0,0.0,932.0,"2024-02-01"
11143,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-06"
11144,218,DRx0014697,1,2068.0,0.0,2068.0,"2024-03-27"
11145,70,DRx0014992,4,466.0,0.0,1864.0,"2024-01-16"
11146,70,DRx0014992,3,466.0,0.0,1398.0,"2024-01-18"
11147,70,DRx0014992,3,466.0,0.0,1398.0,"2024-01-17"
11148,70,DRx0014992,3,466.0,0.0,1398.0,"2024-01-20"
11149,70,DRx0014992,3,466.0,0.0,1398.0,"2024-01-19"
11150,70,DRx0014992,1,466.0,0.0,466.0,"2024-01-21"
11151,70,DRx0014992,20,466.0,0.0,9320.0,"2024-01-22"
11152,218,DRx0014697,1,2585.0,51.0,2585.0,"2024-01-17"
11153,109,DRx0014992,20,517.0,51.0,10345.0,"2024-01-29"
11154,109,DRx0014992,20,517.0,0.0,10345.0,"2024-02-05"
11155,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-20"
11156,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-21"
11157,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-22"
11158,1,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-19"
11159,218,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-23"
11160,218,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-18"
11161,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-25"
11162,170,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-17"
11163,170,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-17"
11164,218,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-27"
11165,218,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-30"
11166,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-23"
11167,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-23"
11168,1,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-15"
11169,1,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-16"
11170,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-25"
11171,218,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-26"
11172,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-24"
11173,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-24"
11174,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-26"
11175,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-28"
11176,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-27"
11177,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-30"
11178,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-29"
11179,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-31"
11180,70,DRx0014992,7,466.0,0.0,3262.0,"2024-01-18"
11181,70,DRx0014992,3,466.0,0.0,1398.0,"2024-01-18"
11182,70,DRx0014992,3,466.0,0.0,1398.0,"2024-01-16"
11183,70,DRx0014992,3,466.0,0.0,1398.0,"2024-01-16"
11184,70,DRx0014992,3,466.0,0.0,1398.0,"2024-01-17"
11185,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-16"
11186,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-17"
11187,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-16"
11188,1,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-15"
11189,218,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-25"
11190,218,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-24"
11191,1,DRx0014992,1,466.0,0.0,466.0,"2024-02-18"
11192,70,DRx0014992,2,466.0,0.0,932.0,"2024-02-18"
11193,70,DRx0014992,3,466.0,0.0,1398.0,"2024-02-18"
11194,70,DRx0014992,3,466.0,0.0,1398.0,"2024-02-19"
11195,1,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-20"
11196,70,DRx0014697,2,2585.0,0.0,5170.0,"2024-02-23"
11197,70,DRx0014992,3,466.0,0.0,1398.0,"2024-02-23"
11198,70,DRx0014992,3,466.0,0.0,1398.0,"2024-02-22"
11199,70,DRx0014992,3,466.0,0.0,1398.0,"2024-02-20"
11200,70,DRx0014992,3,466.0,0.0,1398.0,"2024-02-21"
11201,70,DRx0014992,3,466.0,0.0,1398.0,"2024-02-28"
11202,70,DRx0014992,3,466.0,0.0,1398.0,"2024-02-23"
11203,70,DRx0014992,3,466.0,0.0,1398.0,"2024-02-27"
11204,70,DRx0014992,3,466.0,0.0,1398.0,"2024-02-26"
11205,70,DRx0014992,3,466.0,0.0,1398.0,"2024-02-25"
11206,218,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-15"
11207,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-24"
11208,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-23"
11209,218,DRx0014697,1,2068.0,0.0,2068.0,"2024-03-20"
11210,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-16"
11211,70,DRx0014697,3,2585.0,0.0,7755.0,"2024-01-16"
11212,415,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-24"
11213,415,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-27"
11214,218,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-26"
11215,415,DRx0014697,3,2585.0,0.0,7755.0,"2024-01-25"
11216,70,DRx0014697,3,2585.0,0.0,7755.0,"2024-01-29"
11217,415,DRx0014697,4,2585.0,0.0,10340.0,"2024-01-24"
11218,70,DRx0014697,3,2585.0,0.0,7755.0,"2024-01-31"
11219,70,DRx0014697,3,2585.0,0.0,7755.0,"2024-01-28"
11220,70,DRx0014697,3,2585.0,0.0,7755.0,"2024-02-02"
11221,70,DRx0014697,3,2585.0,0.0,7755.0,"2024-02-01"
11222,70,DRx0014697,3,2585.0,0.0,7755.0,"2024-01-30"
11223,1,DRx0014697,2,2585.0,51.0,5170.0,"2024-02-19"
11224,109,DRx0014992,15,517.0,0.0,7758.0,"2024-01-16"
11225,1,DRx0014697,2,2585.0,0.0,5170.0,"2024-02-19"
11226,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-17"
11227,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-16"
11228,1,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-18"
11229,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-20"
11230,218,DRx0014697,3,2585.0,0.0,7755.0,"2024-01-22"
11231,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-17"
11232,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-18"
11233,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-24"
11234,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-21"
11235,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-23"
11236,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-16"
11237,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-16"
11238,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-19"
11239,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-25"
11240,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-24"
11241,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-24"
11242,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-17"
11243,218,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-17"
11244,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-04"
11245,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-07"
11246,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-03"
11247,70,DRx0014697,3,2585.0,0.0,7755.0,"2024-02-14"
11248,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-02"
11249,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-25"
11250,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-01"
11251,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-05"
11252,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-06"
11253,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-26"
11254,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-27"
11255,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-30"
11256,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-29"
11257,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-31"
11258,70,DRx0014697,3,2585.0,0.0,7755.0,"2024-02-20"
11259,70,DRx0014697,3,2585.0,0.0,7755.0,"2024-02-19"
11260,70,DRx0014697,3,2585.0,0.0,7755.0,"2024-02-24"
11261,70,DRx0014697,2,2585.0,0.0,5170.0,"2024-02-26"
11262,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-28"
11263,70,DRx0014697,3,2585.0,0.0,7755.0,"2024-02-17"
11264,70,DRx0014697,3,2585.0,0.0,7755.0,"2024-02-18"
11265,70,DRx0014697,2,2585.0,0.0,5170.0,"2024-02-15"
11266,70,DRx0014697,3,2585.0,0.0,7755.0,"2024-02-25"
11267,218,DRx0014697,1,2585.0,51.0,2585.0,"2024-01-29"
11268,109,DRx0014992,15,517.0,0.0,7758.0,"2024-01-19"
11269,218,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-27"
11270,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-27"
11271,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-27"
11272,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-27"
11273,1,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-16"
11274,1,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-16"
11275,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-17"
11276,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-16"
11277,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-20"
11278,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-22"
11279,70,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-25"
11280,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-18"
11281,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-23"
11282,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-20"
11283,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-21"
11284,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-25"
11285,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-24"
11286,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-19"
11287,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-22"
11288,1,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-16"
11289,170,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-24"
11290,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-30"
11291,170,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-17"
11292,1,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-19"
11293,218,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-23"
11294,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-23"
11295,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-24"
11296,70,DRx0014697,2,2585.0,0.0,5170.0,"2024-02-21"
11297,218,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-21"
11298,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-22"
11299,218,DRx0014697,1,2068.0,0.0,2068.0,"2024-03-21"
11300,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-03-20"
11301,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-03-20"
11302,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-03-21"
11303,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-03-23"
11304,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-03-24"
11305,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-03-22"
11306,1,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-16"
11307,218,DRx0014697,1,2068.0,0.0,2068.0,"2024-03-21"
11308,70,DRx0014697,2,2068.0,0.0,4136.0,"2024-03-21"
11309,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-03-22"
11310,415,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-23"
11311,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-17"
11312,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-18"
11313,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-22"
11314,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-22"
11315,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-19"
11316,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-20"
11317,1,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-19"
11318,70,DRx0014697,3,2585.0,0.0,7755.0,"2024-01-23"
11319,1,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-12"
11320,1,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-19"
11321,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-25"
11322,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-25"
11323,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-27"
11324,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-26"
11325,218,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-25"
11326,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-27"
11327,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-27"
11328,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-28"
11329,218,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-12"
